mutation,welch_t,welch_p,ks_stat,ks_p,cohens_d,ci99_lo,ci99_hi,significant
403,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
404,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
405,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
406,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
407,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
408,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
409,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
410,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
411,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
412,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
413,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
414,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
415,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
416,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
417,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
418,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
419,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
420,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
421,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
422,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
423,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
424,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
425,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
426,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
427,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
428,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
429,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
430,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
431,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
432,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
433,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
434,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
435,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
436,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
437,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
438,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
439,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
440,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
441,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
442,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
443,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
444,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
445,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
446,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
447,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
448,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
449,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
450,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
451,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
452,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
453,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
454,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
455,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
456,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
457,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
458,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
459,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
460,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
461,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
462,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
463,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
464,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
465,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
466,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
467,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
468,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
469,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
470,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
471,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
472,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
473,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
474,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
475,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
476,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
477,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
478,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
479,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
480,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
481,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
482,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
483,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
484,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
485,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
486,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
487,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
488,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
489,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
490,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
491,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
492,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
493,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
494,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
495,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
496,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
497,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
498,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
499,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
500,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
501,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
502,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
503,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
504,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
505,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
506,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
507,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
508,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
509,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
510,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
511,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
512,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
513,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
514,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
515,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
516,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
517,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
518,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
519,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
520,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
521,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
522,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
523,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
524,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
525,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
526,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
527,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
528,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
529,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
530,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
531,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
532,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
533,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
534,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
535,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
536,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
537,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
538,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
539,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
540,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
541,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
542,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
543,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
544,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
545,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
546,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
547,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
548,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
549,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
550,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
551,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
552,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
553,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
554,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
555,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
556,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
557,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
558,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
559,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
560,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
561,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
562,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
563,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
564,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
565,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
566,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
567,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
568,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
569,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
570,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
571,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
572,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
573,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
574,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
575,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
576,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
577,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
578,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
579,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
580,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
581,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
582,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
583,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
584,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
585,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
586,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
587,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
588,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
589,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
590,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
591,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
592,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
593,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
594,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
595,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
596,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
597,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
598,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
599,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
600,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
601,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
602,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
603,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
604,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
605,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
606,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
607,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
608,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
609,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
610,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
611,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
612,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
613,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
614,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
615,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
616,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
617,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
618,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
619,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
620,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
621,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
622,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
623,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
624,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
625,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
626,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
627,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
628,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
629,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
630,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
631,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
632,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
633,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
634,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
635,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
636,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
637,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
638,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
639,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
640,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
641,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
642,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
643,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
644,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
645,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
646,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
647,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
648,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
649,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
650,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
651,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
652,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
653,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
654,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
655,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
656,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
657,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
658,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
659,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
660,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
661,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
662,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
663,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
664,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
665,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
666,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
667,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
668,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
669,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
670,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
671,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
672,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
673,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
674,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
675,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
676,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
677,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
678,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
679,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
680,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
681,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
682,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
683,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
684,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
685,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
686,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
687,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
688,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
689,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
690,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
691,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
692,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
693,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
694,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
695,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
696,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
697,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
698,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
699,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
700,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
701,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
702,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
703,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
704,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
705,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
706,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
707,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
708,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
709,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
710,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
711,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
712,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
713,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
714,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
715,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
716,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
717,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
718,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
719,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
720,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
721,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
722,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
723,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
724,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
725,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
726,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
727,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
728,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
729,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
730,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
731,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
732,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
733,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
734,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
735,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
736,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
737,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
738,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
739,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
740,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
741,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
742,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
743,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
744,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
745,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
746,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
747,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
748,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
749,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
750,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
751,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
752,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
753,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
754,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
755,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
756,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
757,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
758,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
759,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
760,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
761,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
762,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
763,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
764,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
765,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
766,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
767,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
768,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
769,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
770,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
771,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
772,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
773,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
774,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
775,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
776,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
777,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
778,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
779,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
780,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
781,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
782,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
783,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
784,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
785,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
786,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
787,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
788,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
789,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
790,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
791,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
792,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
793,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
794,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
795,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
796,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
797,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
798,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
799,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
800,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
801,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
802,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
803,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
804,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
805,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
806,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
807,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
808,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
809,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
810,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
811,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
812,nan,nan,0.000000,1.00e+00,0.000000,nan,nan,NO
